"registrim","regisannee","sigle","nbcours","etudiants"
"1","2017","JUR1055","1","56"
"1","2017","JUR1900","1","41"
"1","2017","JUR2509","1","15"
"1","2017","JUR2514","1","47"
"1","2017","JUR2515","1","75"
"1","2017","JUR2521","2","89"
"1","2017","JUR2525","1","46"
"1","2017","JUR2530","1","70"
"1","2017","JUR2535","2","114"
"1","2017","JUR2541","1","133"
"1","2017","JUR2545","2","92"
"1","2017","JUR2561","1","47"
"1","2017","JUR3501","1","61"
"1","2017","JUR3505","2","129"
"1","2017","JUR3516","1","30"
"1","2017","JUR3525","1","66"
"1","2017","JUR4505","1","62"
"1","2017","JUR5520","1","20"
"1","2017","JUR5525","1","56"
"1","2017","JUR5560","1","65"
"1","2017","JUR5572","1","44"
"1","2017","JUR5573","1","42"
"1","2017","JUR5575","1","29"
"1","2017","JUR6525","1","63"
"1","2017","JUR6535","2","94"
"1","2017","JUR6545","1","54"
"1","2017","JUR6591","1","37"
"1","2017","JUR6620","1","60"
"1","2017","JUR6624","1","36"
"1","2017","JUR6625","1","38"
"1","2017","JUR6635","1","56"
"1","2017","JUR6854","2","87"
"1","2017","JUR7003","1","6"
"1","2017","JUR7004","1","22"
"1","2017","JUR7005","1","12"
"1","2017","JUR7260","1","4"
"1","2017","JUR7301","3","30"
"1","2017","JUR741D","1","7"
"1","2017","JUR7645","1","14"
"1","2017","JUR768J","1","10"
"1","2017","JUR7699","1","8"
"1","2017","KIN1002","1","148"
"1","2017","KIN1003","1","47"
"1","2017","KIN1421","2","54"
"1","2017","KIN1422","2","62"
"1","2016","KIN1433","1","27"
"1","2017","KIN1433","2","54"
"1","2017","KIN1434","2","51"
"1","2017","KIN1515","1","18"
"1","2017","KIN1520","1","8"
"1","2017","KIN1730","2","76"
"1","2017","KIN1740","2","78"
"1","2017","KIN1803","3","55"
"1","2017","KIN1900","4","67"
"1","2017","KIN2000","1","55"
"1","2017","KIN2301","2","57"
"1","2017","KIN2520","1","24"
"1","2017","KIN2600","2","68"
"1","2017","KIN2660","1","36"
"1","2017","KIN2780","2","65"
"1","2017","KIN2790","1","44"
"1","2017","KIN2813","1","65"
"1","2017","KIN2900","3","69"
"1","2017","KIN3530","1","52"
"1","2017","KIN3630","1","27"
"1","2017","KIN3813","1","60"
"1","2017","KIN3910","1","73"
"1","2017","KIN4161","2","53"
"1","2017","KIN4803","3","50"
"1","2017","KIN4813","1","49"
"1","2017","KIN5077","1","52"
"1","2017","KIN5097","1","55"
"1","2017","KIN5103","2","53"
"1","2017","KIN5413","2","53"
"1","2017","KIN5431","2","62"
"1","2017","KIN5511","2","73"
"1","2017","KIN6516","2","54"
"1","2017","LIM3610","1","11"
"1","2017","LIM3810","1","11"
"1","2017","LIN1002","8","368"
"1","2017","LIN1009","3","118"
"1","2017","LIN1016","2","38"
"1","2017","LIN1017","1","12"
"1","2017","LIN1018","2","31"
"1","2017","LIN1019","3","45"
"1","2017","LIN1020","2","67"
"1","2017","LIN1021","2","83"
"1","2017","LIN1133","1","37"
"1","2017","LIN1580","1","16"
"1","2017","LIN1605","1","40"
"1","2017","LIN1612","3","79"
"1","2017","LIN1613","2","72"
"1","2017","LIN1621","1","47"
"1","2017","LIN1661","1","41"
"1","2017","LIN1671","1","41"
"1","2017","LIN2009","1","35"
"1","2017","LIN2608","1","50"
"1","2017","LIN2617","1","47"
"1","2017","LIN2682","1","37"
"1","2017","LIN3019","1","13"
"1","2017","LIN3039","1","12"
"1","2017","LIN3441","2","85"
"1","2017","LIN3480","1","15"
"1","2017","LIN4009","1","17"
"1","2017","LIN5580","1","10"
"1","2017","LIN8156","1","17"
"1","2017","LIN8201","1","6"
"1","2017","LIN8202","1","5"
"1","2017","LIN8204","1","4"
"1","2017","LIN8411","1","3"
"1","2017","LIN8505","1","26"
"1","2017","LIN920A","1","4"
"1","2017","LIT1430","1","111"
"1","2017","LIT1565","1","41"
"1","2017","LIT1618","1","23"
"1","2017","LIT1628","1","43"
"1","2017","LIT2006","1","12"
"1","2017","LIT2017","1","22"
"1","2017","LIT2018","1","27"
"1","2017","LIT2120","1","55"
"1","2017","LIT2130","1","56"
"1","2017","LIT2135","1","36"
"1","2017","LIT2252","1","26"
"1","2017","LIT2870","1","40"
"1","2017","LIT361Q","1","42"
"1","2017","LIT3950","1","27"
"1","2017","LIT4180","1","35"
"1","2017","LIT6245","1","41"
"1","2017","LIT850A","1","14"
"1","2017","LIT851B","1","11"
"1","2017","LIT8830","1","5"
"1","2017","LIT906T","1","2"
"1","2017","MAE7965","1","4"
"1","2017","MAE796A","1","2"
"1","2017","MAE797D","1","3"
"1","2017","MAE798D","1","4"
"1","2017","MAE7990","1","3"
"1","2017","MAE8490","1","21"
"1","2017","MAT0339","1","73"
"1","2017","MAT0341","1","53"
"1","2017","MAT1002","1","48"
"1","2017","MAT1011","3","65"
"1","2017","MAT1026","2","75"
"1","2017","MAT1060","1","61"
"1","2017","MAT1115","2","99"
"1","2017","MAT1181","2","70"
"1","2017","MAT1185","1","24"
"1","2017","MAT1190","1","77"
"1","2017","MAT1285","1","80"
"1","2017","MAT2024","2","54"
"1","2017","MAT2027","5","175"
"1","2017","MAT2080","10","502"
"1","2017","MAT2720","1","36"
"1","2017","MAT2812","2","39"
"1","2017","MAT3035","1","38"
"1","2017","MAT3190","1","7"
"1","2017","MAT3211","1","37"
"1","2017","MAT3225","2","38"
"1","2017","MAT3812","1","31"
"1","2017","MAT4600","1","35"
"1","2017","MAT4681","1","77"
"1","2017","MAT4812","1","32"
"1","2017","MAT6221","1","46"
"1","2017","MAT7381","1","10"
"1","2017","MAT8512","1","12"
"1","2017","MAT8594","1","7"
"1","2017","MAT8602","1","2"
"1","2017","MBA8402","3","70"
"1","2017","MBA8403","1","24"
"1","2017","MBA8410","3","65"
"1","2017","MBA8412","3","55"
"1","2017","MBA8415","5","114"
"1","2017","MBA8416","6","132"
"1","2017","MBA8417","5","93"
"1","2017","MBA8418","4","68"
"1","2017","MBA8419","1","23"
"1","2017","MBA8421","3","64"
"1","2017","MBA8422","5","115"
"1","2017","MBA8425","1","21"
"1","2017","MBA8439","3","62"
"1","2017","MBA8495","5","108"
"1","2017","MBA8519","1","12"
"1","2017","MBA8521","1","13"
"1","2017","MBA8721","1","17"
"1","2017","MBA8746","1","17"
"1","2017","MBA8T21","1","19"
"1","2017","MBA8T2C","1","30"
"1","2017","MBA8T3A","1","19"
"1","2017","MBA8T92","1","19"
"1","2017","MDT8132","1","4"
"1","2017","MDT8133","1","6"
"1","2017","MDT8211","1","8"
"1","2017","MDT8311","1","15"
"1","2017","MDT8434","1","11"
"1","2017","MDT8601","1","19"
"1","2017","MDT8921","1","14"
"1","2017","MEA8510","1","4"
"1","2017","MET1105","2","107"
"1","2017","MET1300","17","838"
"1","2017","MET2100","21","939"
"1","2017","MET3122","5","261"
"1","2017","MET3220","3","166"
"1","2017","MET3221","1","55"
"1","2017","MET3224","1","56"
"1","2017","MET4011","3","162"
"1","2017","MET4101","1","71"
"1","2017","MET4122","3","147"
"1","2017","MET4230","1","50"
"1","2017","MET4261","16","719"
"1","2017","MET4275","1","37"
"1","2017","MET5122","1","40"
"1","2017","MET5201","12","432"
"1","2017","MET5215","1","40"
"1","2017","MET5230","1","66"
"1","2017","MET5235","1","41"
"1","2017","MET5311","1","33"
"1","2017","MET5312","1","53"
"1","2017","MET5400","2","79"
"1","2017","MET5410","1","62"
"1","2017","MET5904","1","41"
"1","2017","MET6382","1","29"
"1","2017","MET6910","1","43"
"1","2017","MET8300","1","9"
"1","2017","MET8315","1","14"
"1","2017","MET8320","1","4"
"1","2017","MET8330","1","10"
"1","2017","MET8355","1","14"
"1","2017","MET8403","1","23"
"1","2017","MET8406","1","7"
"1","2017","MET8407","1","13"
"1","2017","MET8410","2","28"
"1","2017","MET8416","1","14"
"1","2017","MET8417","2","26"
"1","2017","MET8610","1","23"
"1","2017","MET8615","1","4"
"1","2017","MET8910","1","18"
"1","2017","MGL7130","1","21"
"1","2017","MGL7260","1","18"
"1","2017","MGL7315","1","26"
"1","2017","MGP700C","1","9"
"1","2017","MGP700E","2","11"
"1","2017","MGP7044","1","6"
"1","2017","MGP7060","2","17"
"1","2017","MGP7097","1","16"
"1","2017","MGP7099","1","14"
"1","2017","MGP7112","2","32"
"1","2017","MGP7121","2","29"
"1","2017","MGP7123","1","16"
"1","2017","MGP7130","2","27"
"1","2017","MGP7136","3","63"
"1","2017","MGP7137","6","124"
"1","2017","MGP7140","3","63"
"1","2017","MGP7150","3","66"
"1","2017","MGP7180","2","40"
"1","2017","MGP7203","1","24"
"1","2017","MGP7212","1","18"
"1","2017","MGP7216","3","61"
"1","2017","MGP7218","1","19"
"1","2017","MGP7223","1","18"
"1","2017","MGP7224","1","25"
"1","2017","MGP7225","1","15"
"1","2017","MGP7900","1","18"
"1","2017","MIC1065","1","10"
"1","2017","MIC6245","1","10"
"1","2017","MIG9100","1","9"
"1","2017","MKG3300","24","1214"
"1","2017","MKG3315","2","111"
"1","2017","MKG5300","5","268"
"1","2017","MKG5301","4","214"
"1","2017","MKG5305","7","335"
"1","2017","MKG5311","3","133"
"1","2017","MKG5314","1","55"
"1","2017","MKG5315","1","39"
"1","2017","MKG5316","1","60"
"1","2017","MKG5321","4","223"
"1","2017","MKG5322","4","183"
"1","2017","MKG5324","2","79"
"1","2016","MKG5324","1","51"
"1","2017","MKG5327","4","231"
"1","2017","MKG5329","1","51"
"1","2017","MKG5334","3","172"
"1","2017","MKG5335","2","74"
"1","2017","MKG5338","2","48"
"1","2017","MKG5340","1","41"
"1","2017","MKG5392","3","161"
"1","2017","MKG630J","1","6"
"1","2017","MKG8401","2","20"
"1","2017","MKG8403","2","42"
"1","2017","MKG8407","2","26"
"1","2017","MKG8413","2","26"
"1","2017","MKG8416","2","41"
"1","2017","MKG8424","1","26"
"1","2017","MKG8425","1","11"
"1","2017","MKG8429","3","49"
"1","2017","MOD1300","2","150"
"1","2017","MOD2400","2","141"
"1","2017","MOD2550","2","131"
"1","2017","MOD2630","2","102"
"1","2017","MOD3300","2","121"
"1","2017","MOD3630","2","100"
"1","2017","MOD3660","2","100"
"1","2017","MOD4460","1","18"
"1","2017","MOD4530","1","13"
"1","2017","MOD5660","2","114"
"1","2017","MOD6470","1","20"
"1","2017","MOD6500","1","12"
"1","2017","MOR5090","2","132"
"1","2017","MOS5220","1","43"
"1","2017","MOS5230","1","27"
"1","2017","MOS5310","1","37"
"1","2017","MOS5320","1","37"
"1","2017","MSL6104","2","45"
"1","2017","MSL6502","1","18"
"1","2017","MSL6504","1","14"
"1","2017","MSL9001","1","4"
"1","2017","MUM1003","1","26"
"1","2017","MUM2023","2","17"
"1","2017","MUM3023","1","11"
"1","2017","MUM4003","1","5"
"1","2017","MUM4013","1","5"
"1","2017","MUS160E","1","1"
"1","2017","MUS260E","1","17"
"1","2017","MUS270C","1","1"
"1","2017","MUS280C","1","4"
"1","2017","MUS2810","1","25"
"1","2017","MUS2815","1","28"
"1","2017","MUS360E","1","1"
"1","2017","MUS360T","1","1"
"1","2017","MUS460E","1","2"
"1","2017","MUS460T","1","11"
"1","2017","MUS470C","1","1"
"1","2017","MUS4805","1","21"
"1","2017","MUS480C","1","5"
"1","2017","MUS4900","2","71"
"1","2017","MUS4910","1","42"
"1","2017","MUS5810","1","26"
"1","2017","MUS660E","1","2"
"1","2017","MUS660T","1","4"
"1","2017","MUS665G","1","31"
"1","2017","MUS670C","1","1"
"1","2017","MUS680C","1","9"
"1","2017","MUS6810","1","48"
"1","2017","MUS7001","1","10"
"3","2016","MUS8180","1","8"
"3","2016","MUS8185","1","12"
"3","2016","MUS8190","2","20"
"1","2017","MUS8220","1","10"
"1","2017","ORH1003","2","34"
"1","2017","ORH1163","25","1313"
"1","2017","ORH1200","4","219"
"1","2017","ORH1250","1","47"
"1","2017","ORH1600","21","1047"
"1","2017","ORH1610","10","434"
"1","2017","ORH1620","3","155"
"1","2017","ORH1630","5","260"
"1","2017","ORH1640","6","281"
"1","2017","ORH2010","11","573"
"1","2017","ORH2130","2","116"
"1","2017","ORH2162","1","32"
"1","2017","ORH2202","1","40"
"1","2017","ORH2230","1","54"
"1","2017","ORH3000","2","67"
"1","2017","ORH3102","1","59"
"1","2017","ORH3160","2","82"
"1","2017","ORH3610","3","137"
"1","2017","ORH3620","6","278"
"1","2017","ORH3630","3","158"
"1","2017","ORH4425","2","87"
"1","2017","ORH5006","2","65"
"1","2017","ORH5435","8","381"
"1","2017","ORH5439","6","247"
"1","2017","ORH5601","1","46"
"1","2017","ORH5610","1","55"
"1","2017","ORH5621","3","129"
"1","2017","ORH6000","2","86"
"1","2017","ORH6128","2","68"
"1","2017","ORH6950","2","55"
"1","2017","ORH7310","1","23"
"1","2017","ORH7920","1","25"
"1","2017","ORH7930","1","21"
"1","2017","ORH8403","1","11"
"1","2017","ORH8404","1","18"
"1","2017","ORH8405","1","16"
"1","2017","ORH8406","1","12"
"1","2017","ORH8407","1","9"
"1","2017","ORH8409","1","10"
"1","2017","ORH8410","1","12"
"1","2017","ORH8411","1","17"
"1","2017","ORH8413","2","28"
"1","2017","ORH8415","1","10"
"1","2017","ORH8418","1","17"
"1","2017","PHG0340","1","12"
"1","2017","PHI1003","1","67"
"1","2017","PHI1008","2","128"
"1","2017","PHI1015","1","79"
"1","2017","PHI1102","1","66"
"1","2017","PHI2028","1","92"
"1","2017","PHI3517","1","31"
"1","2017","PHI3522","1","19"
"1","2017","PHI3523","1","10"
"1","2017","PHI3525","1","27"
"1","2017","PHI4011","1","31"
"1","2017","PHI4047","1","96"
"1","2017","PHI8180","1","10"
"1","2017","PHI8270","1","7"
"1","2017","PHY2710","1","35"
"1","2017","PHY2741","1","29"
"1","2017","PHY3001","1","34"
"1","2017","PHY4675","1","35"
"1","2017","PHY4961","1","27"
"1","2017","PHY5270","1","14"
"1","2017","POL1000","1","146"
"1","2017","POL1001","1","56"
"1","2017","POL1201","2","147"
"1","2017","POL1250","1","30"
"1","2017","POL1300","1","74"
"1","2017","POL1400","2","123"
"1","2017","POL1501","2","162"
"1","2017","POL1600","3","198"
"1","2017","POL1800","3","154"
"1","2017","POL1900","1","113"
"1","2017","POL3832","1","61"
"1","2017","POL4022","1","57"
"1","2017","POL4035","1","60"
"1","2017","POL4045","1","16"
"1","2017","POL4102","1","48"
"1","2017","POL4105","1","80"
"1","2017","POL4132","1","49"
"1","2017","POL4213","1","43"
"1","2017","POL4253","1","18"
"1","2017","POL4422","1","70"
"1","2017","POL4470","1","43"
"1","2017","POL4492","1","132"
"1","2017","POL4600","1","21"
"1","2017","POL4701","1","36"
"1","2017","POL4711","1","50"
"1","2017","POL4721","1","32"
"1","2017","POL4762","1","45"
"1","2017","POL4790","1","50"
"1","2017","POL4801","1","65"
"1","2017","POL4840","1","29"
"1","2017","POL511A","1","21"
"1","2017","POL540D","1","44"
"1","2017","POL540P","1","42"
"1","2017","POL5410","2","82"
"1","2017","POL5441","1","78"
"1","2017","POL5466","1","31"
"1","2017","POL5480","1","85"
"1","2017","POL5500","1","26"
"1","2017","POL5520","1","81"
"1","2017","POL5831","1","39"
"1","2017","POL5891","1","48"
"1","2017","POL5911","1","70"
"1","2017","POL5912","1","36"
"1","2017","POL8101","1","14"
"1","2017","POL8111","1","14"
"1","2017","POL8151","1","15"
"1","2017","POL8221","1","5"
"1","2017","POL8311","1","24"
"1","2017","POL8320","1","9"
"1","2017","PRM1001","1","55"
"1","2017","PRM1111","1","14"
"1","2017","PRM1212","1","14"
"1","2017","PRM1414","1","41"
"1","2017","PRM3001","2","34"
"1","2017","PRM3002","1","6"
"1","2017","PRM3003","1","8"
"1","2017","PRM3004","1","14"
"1","2017","PRM3011","1","20"
"1","2017","PRM3016","1","20"
"1","2017","PRM3501","1","27"
"1","2017","PRM402X","1","4"
"1","2017","PSY1580","1","59"
"1","2017","PSY2634","2","98"
"1","2017","PSY2800","1","52"
"1","2017","PSY3501","2","73"
"1","2017","PSY4000","1","109"
"1","2017","PSY4040","1","259"
"1","2017","PSY4042","2","249"
"1","2017","PSY4050","1","87"
"1","2017","PSY4060","1","177"
"1","2017","PSY4071","2","197"
"1","2017","PSY4090","3","317"
"1","2017","PSY4110","1","91"
"1","2017","PSY4120","2","230"
"1","2017","PSY4130","2","156"
"1","2017","PSY4140","1","88"
"1","2017","PSY4150","1","194"
"1","2017","PSY4170","1","35"
"1","2017","PSY4403","1","94"
"1","2017","PSY4404","1","54"
"1","2017","PSY4503","1","15"
"1","2017","PSY5020","1","48"
"1","2017","PSY5080","1","28"
"1","2017","PSY5250","1","65"
"1","2017","PSY5340","1","53"
"1","2017","PSY5580","1","29"
"1","2017","PSY5760","1","25"
"1","2017","PSY5860","3","93"
"1","2017","PSY7101","1","14"
"1","2017","PSY7103","1","27"
"3","2016","PSY7125","1","17"
"1","2017","PSY7161","1","13"
"1","2017","PSY7162","1","20"
"1","2017","PSY7165","1","7"
"1","2017","PSY7166","1","10"
"1","2017","PSY7505","1","38"
"1","2017","PSY7507","1","35"
"1","2017","PSY7608","1","15"
"1","2017","PSY7802","1","18"
"1","2017","PSY9112","1","20"
"1","2017","PSY9222","2","20"
"1","2017","PSY9413","1","5"
"1","2017","PSY9424","1","16"
"1","2017","PSY9431","1","7"
"1","2017","PSY9436","1","19"
"1","2017","PSY9437","1","15"
"1","2017","PSY9470","1","8"
"1","2017","PTG1230","1","39"
"1","2017","REL1350","1","54"
"1","2017","REL1360","1","93"
"1","2017","REL1450","1","123"
"1","2017","REL2219","1","27"
"1","2017","REL2222","1","36"
"1","2017","REL2225","1","45"
"1","2017","REL2342","1","27"
"1","2017","REL5006","1","45"
"1","2017","REL5036","1","15"
"1","2017","RUS1360","1","30"
"1","2017","RUS1370","1","33"
"1","2017","SCA2611","1","57"
"1","2017","SCA4622","1","3"
"1","2017","SCA5622","1","5"
"1","2017","SCA6001","1","6"
"1","2017","SCA7051","1","8"
"1","2017","SCA7276","1","9"
"1","2017","SCO1202","2","138"
"1","2017","SCO1240","8","369"
"1","2017","SCO1250","24","1106"
"1","2017","SCO2000","8","456"
"1","2017","SCO2001","7","291"
"1","2017","SCO2002","1","79"
"1","2017","SCO2240","8","435"
"3","2016","SCO3001","1","47"
"1","2017","SCO3001","6","262"
"1","2017","SCO3003","1","60"
"1","2017","SCO3006","7","299"
"1","2017","SCO3008","6","283"
"1","2017","SCO3240","5","199"
"1","2017","SCO4004","6","216"
"1","2017","SCO4008","5","219"
"1","2017","SCO4240","5","228"
"1","2017","SCO4540","2","54"
"1","2017","SCO5001","4","179"
"1","2017","SCO5003","1","53"
"1","2017","SCO5004","4","223"
"1","2017","SCO5240","4","209"
"1","2017","SCO5321","1","48"
"1","2017","SCO6004","5","226"
"1","2017","SCO6006","4","236"
"1","2017","SCO6008","5","267"
"1","2017","SCO6240","4","206"
"1","2017","SCO6250","4","113"
"1","2017","SCO7351","2","54"
"1","2017","SCO7352","2","56"
"1","2017","SCO7353","1","19"
"1","2017","SCO7354","1","33"
"1","2017","SCO8200","1","18"
"1","2017","SCO8205","2","25"
"1","2017","SCO8211","1","12"
"1","2017","SCO8220","1","14"
"1","2017","SCO8232","1","17"
"1","2017","SCO8255","1","13"
"1","2017","SCO8270","1","16"
"1","2017","SCO8280","1","24"
"1","2017","SCO8514","2","43"
"1","2017","SCO8518","1","17"
"1","2017","SCO8615","1","14"
"1","2017","SCT1323","1","40"
"1","2017","SCT1510","1","28"
"1","2017","SCT2210","1","40"
"1","2017","SCT2611","1","61"
"1","2017","SCT3111","1","65"
"1","2017","SCT4003","1","29"
"1","2017","SCT4011","1","34"
"1","2017","SCT4221","1","15"
"1","2017","SCT4410","1","37"
"1","2017","SCT5122","1","34"
"1","2017","SCT5312","1","44"
"1","2017","SCT5341","1","20"
"1","2017","SCT6521","1","8"
"1","2017","SCT7002","1","9"
"1","2017","SCT7400","1","14"
"1","2017","SCT8341","1","5"
"1","2017","SCT8381","1","11"
"1","2017","SCT8471","1","10"
"1","2017","SEX1202","1","52"
"1","2017","SEX1203","2","95"
"1","2017","SEX1205","2","106"
"1","2017","SEX2201","1","35"
"1","2017","SEX2203","2","76"
"1","2017","SEX2207","4","104"
"1","2017","SEX2218","3","85"
"1","2017","SEX3104","1","47"
"1","2017","SEX3107","1","30"
"1","2017","SEX3201","6","119"
"1","2017","SEX3213","1","23"
"1","2017","SEX4002","1","50"
"1","2017","SEX4004","4","97"
"1","2017","SEX8111","1","19"
"1","2017","SEX8350","1","6"
"1","2017","SEX8401","1","7"
"1","2017","SEX8550","1","9"
"1","2017","SEX8575","1","8"
"1","2017","SHM4000","1","80"
"1","2017","SHM5002","1","20"
"1","2017","SOC1014","1","58"
"1","2017","SOC1037","1","83"
"1","2017","SOC1101","2","76"
"1","2017","SOC1150","1","60"
"1","2017","SOC1400","1","53"
"1","2017","SOC2005","1","59"
"1","2017","SOC2022","1","35"
"1","2017","SOC2102","1","46"
"1","2017","SOC2250","1","76"
"1","2017","SOC2305","1","44"
"1","2017","SOC2610","1","50"
"1","2017","SOC3052","1","59"
"1","2017","SOC3060","1","39"
"1","2017","SOC3100","1","29"
"1","2017","SOC3103","2","72"
"1","2017","SOC3206","2","52"
"1","2017","SOC4206","1","27"
"1","2017","SOC5065","1","42"
"1","2017","SOC5081","1","63"
"1","2017","SOC6020","1","36"
"1","2017","SOC6221","1","63"
"1","2017","SOC6227","1","31"
"1","2017","SOC6280","3","64"
"1","2017","SOC6312","1","83"
"1","2017","SOC672Z","1","72"
"1","2017","SOC673E","1","15"
"1","2017","SOC8235","1","12"
"1","2017","SOC8255","1","8"
"1","2017","SOC8625","1","12"
"1","2017","SOC8740","1","3"
"1","2017","SOC8745","1","6"
"1","2017","SOC8760","1","7"
"1","2017","SOC8790","1","9"
"1","2017","SOC8860","1","10"
"1","2017","SOC8875","1","10"
"1","2017","SOC8910","1","9"
"1","2017","SOC9015","1","3"
"1","2017","STT1000","1","76"
"1","2017","STT2110","1","15"
"1","2017","STT2120","1","13"
"1","2017","STT3010","1","9"
"1","2017","STT3020","1","7"
"1","2017","TEL3175","1","14"
"1","2017","TRS1025","1","42"
"1","2017","TRS1500","4","102"
"1","2017","TRS1550","1","61"
"1","2017","TRS1600","2","83"
"1","2017","TRS1650","2","62"
"1","2017","TRS1700","2","73"
"1","2017","TRS2280","1","26"
"1","2017","TRS2550","3","112"
"1","2017","TRS2600","4","136"
"1","2017","TRS2650","4","109"
"1","2017","TRS3015","1","44"
"1","2017","TRS3050","1","60"
"1","2017","TRS3150","1","28"
"1","2017","TRS3250","1","35"
"1","2017","TRS3500","1","47"
"1","2017","TRS6305","1","18"
"1","2017","TRS6405","2","38"
"1","2017","TRS6455","1","11"
"1","2017","TRS6715","1","22"
"1","2017","TRS6725","1","22"
"1","2017","TRS8210","2","25"
"1","2017","TRS8215","1","7"
"1","2017","TRS8305","1","10"
"1","2017","TRS8405","1","9"
"1","2017","TRS8420","1","10"
"1","2017","TRS8435","1","10"
"3","2016","TRS8820","1","13"
"1","2017","TRS8820","1","6"
"1","2017","TRS9001","1","4"
"1","2017","TRS9002","1","3"
